Subject_ID,Age,Gender,Skill_Level,Hand_Dominance,Stroke_Type,Trial_ID,Surface_Type,Coating_Roughness_nm,Friction_Coefficient,Sweat_Level,Temperature_C,Humidity_%,Grip_Force_Mean,Grip_Force_SD,Peak_Grip_Force,Pressure_Distribution_Index,Contact_Area_cm2,EMG_Flexor_RMS,EMG_Extensor_RMS,Muscle_Fatigue_Index,Impact_Force_N,Vibration_Peak,Vibration_Frequency_Hz,Shock_Transmission_Index,Grip_Stability_Score,Slip_Event,Injury_Risk_Level
P0634,27,Male,Beginner,Right,Forehand,2,Coated,101.52823737971532,0.753353331842562,High,32.592859839277736,89.6206091578965,210.76286990206953,31.990231823244052,240.7456074051802,0.615274435107787,22.641599670706917,0.36874000118146166,0.40319124718991195,14.286710628473887,379.335456054851,12.541243644233907,126.12194727037514,0.373948368132351,81.35319502814122,0,Low
P0635,33,Male,Beginner,Left,Serve,5,Non-Coated,113.17182070321014,0.7303174837840103,High,33.71294804013951,54.55937294092794,234.20504611439915,20.16246424573727,286.212995512177,0.8215864014069074,26.0952368930676,0.5127641454678451,0.40648475596878775,32.12546044087633,381.1511046499362,18.460193261915734,186.65719020567423,0.2412152310626664,96.52757315204653,1,High
P0636,25,Female,Intermediate,Left,Serve,2,Coated,143.0771120119462,0.7335612103153435,High,26.022169739134384,50.83058290905279,200.12506622062455,25.332977346524682,344.6903198026889,0.616486230368668,18.300536137165988,0.649319275276941,0.3299071003544765,41.58618917027266,351.6065090688572,19.280090744940495,149.84914162140615,0.4600683389506464,75.80216278534085,0,High
P0637,23,Female,Beginner,Left,Forehand,3,Non-Coated,133.19841428086056,0.8402756020067579,High,32.35217674131064,64.20728252215959,233.54896340421996,12.388440481489273,291.15429084088225,0.6670619825252586,16.491454809098748,0.3742679562119485,0.36963971036691756,36.35932322107159,295.4328072607061,11.311912003132067,115.88358191492173,0.32205472627631243,96.9455960814143,0,Low
P0638,29,Male,Beginner,Left,Serve,5,Coated,67.03302484605612,0.7964199881145438,Dry,23.748641740250907,56.15736898851718,221.12821508608704,9.419729169190639,261.47713884166524,0.6169390466534407,19.278219653355247,0.5807041205938502,0.5488706673460604,45.879468901558084,275.0063181838461,21.43719890279657,97.32491979628165,0.5261718852655821,93.45876977632685,0,High
P0639,38,Male,Intermediate,Left,Forehand,3,Coated,102.9886346421755,0.8862389289133326,High,22.101027609938924,86.20147299349722,283.2716612843527,12.322299762929529,258.4450443610666,0.6597277144923875,15.173803330145446,0.20962104226279898,0.40717113428431534,27.668767515715178,354.8207251061412,21.11870999626237,163.27820217830998,0.46861112959710727,90.09793306409064,0,High
P0640,25,Female,Intermediate,Right,Forehand,5,Non-Coated,144.89313536964715,0.8268418195380529,Moderate,24.738173996039166,62.00383656573864,275.3883855153947,14.799821367825974,203.63388269170815,0.8992262760804941,25.732075945013293,0.511550806183993,0.4818975282689656,27.08388292722895,265.46330281464606,17.854633364678048,159.76588612034885,0.49526421272238746,77.51965843110669,0,Low
P0641,21,Male,Pro,Right,Forehand,3,Coated,120.92885318154315,0.6010273801099636,High,25.125110208365708,60.50747773362917,299.1425500158638,28.276511112089324,200.38134532998504,0.8571979611900422,17.19102548583967,0.5152793347469551,0.39832459135518006,11.044501687961432,311.6662465534509,11.863949716971153,123.20643225892519,0.5008693383221348,76.57189962756317,0,Low
P0642,25,Female,Beginner,Left,Forehand,4,Non-Coated,115.71699832178831,0.8084691560499451,High,25.960363171783683,71.293106505425,243.46940795585368,12.684641546459705,319.5790320469296,0.7196484235831027,25.85473533138073,0.47803026013659194,0.4469885189123519,10.625992524305028,263.32134593492526,16.792606726672297,99.46075029420479,0.6428404996577467,75.78634081741743,0,Low
P0643,35,Female,Beginner,Left,Serve,3,Coated,123.03911872092722,0.7829766438884974,Moderate,25.59438412936728,44.05573356255617,249.047651226906,11.527676779472865,273.5240993772129,0.9139982375416749,18.5182198888043,0.6689113121307126,0.2370347990711289,37.70583886401245,313.9685140103754,14.129738112822865,165.94151942712506,0.2737104048518178,62.0670843221319,1,Low
P0644,22,Male,Beginner,Right,Serve,2,Coated,75.47568078866018,0.776115392828972,Dry,26.16716679275756,77.83664734082609,293.5975017738879,33.04545323649511,204.98141195497448,0.8328137755071201,29.880931631740356,0.6692956399855616,0.5725552827378869,28.858645861466115,270.1741387336973,21.169172029711632,112.44736293159386,0.6028312476376987,84.24159903501906,1,High
P0645,26,Female,Beginner,Left,Serve,1,Coated,120.21774963435598,0.7182606191672013,Moderate,30.65050048707695,78.41994109024357,227.95106576250222,26.597665403286435,242.90405671855456,0.7567113084904793,22.976930731001282,0.3710304384036467,0.3743732265557509,36.40923156577466,254.8276292561858,14.879868922196,183.44126245037006,0.6773622797618226,91.91678048871916,0,High
P0646,21,Male,Pro,Right,Backhand,3,Coated,65.61402265916075,0.5718623719355953,Moderate,23.683701992986027,63.70129173638338,246.6819221409831,20.779250814663573,253.50228258142977,0.6239165084318591,15.620082840022794,0.4281821261578219,0.4993210677149021,19.528893234821275,317.4601561000742,18.32499223767208,167.1475481541679,0.5606570934892421,89.7622984663941,0,High
P0647,39,Female,Intermediate,Left,Serve,1,Coated,87.09130479985288,0.8830196686285245,Moderate,20.278633936476826,87.78489705002141,225.49025948705685,10.564146616825482,317.49333349758217,0.8557524789783867,26.590183162449694,0.5961877751893194,0.46684045054357953,44.52369056392065,335.1540829156326,17.644181233692464,187.08719039588712,0.26952547937706967,83.31356647049984,0,Low
P0648,34,Female,Intermediate,Right,Serve,4,Coated,137.89216989073572,0.8481736431535443,Moderate,27.345208270719077,68.96695553978739,245.50328470777114,30.998354612426617,265.15800547991006,0.7314341439387337,21.151353676957456,0.6219557004341314,0.519708873448014,46.11458041241133,315.9011743132429,13.252183297850511,198.1510756623145,0.6251201138036715,74.2892691467209,1,High
P0649,26,Male,Beginner,Right,Backhand,4,Coated,42.08682611398269,0.7203828130941503,High,26.72436866307296,74.76182271224954,189.69197190210474,10.92297763129934,318.3950262239292,0.7059901514855944,24.109819324224112,0.40898440241845424,0.21394916266019673,36.49186872093465,276.4221522879014,16.42596210202875,120.92179822929333,0.5958983224750012,87.79209196606453,0,Low
P0650,18,Female,Beginner,Left,Forehand,2,Coated,85.57505152775815,0.605503338670783,High,20.900974847651458,86.21724777515507,274.05529120124777,24.498256357057105,295.06010763031924,0.7008955546845523,29.268198342569203,0.3745132964716572,0.5741407460827688,21.11205353738789,261.6147033158738,14.919761951319185,140.4875730422042,0.6313723098353785,81.15550954928682,0,Medium
P0651,38,Male,Beginner,Right,Forehand,2,Non-Coated,69.35039434129655,0.8385654302495156,High,22.007021022521208,73.31726717123962,298.2335936914853,26.027265300780144,204.97043096241495,0.6026982290805495,22.75904657768217,0.6103082648805642,0.5318987378816303,18.646238776443322,268.95503991706437,14.495533292981055,128.4531418289936,0.443170756437392,93.58978259954787,1,Low
P0652,37,Male,Pro,Left,Forehand,3,Non-Coated,61.84485781429703,0.7007350618932151,High,27.648813420273406,61.591300386277354,187.88884829274647,18.803747739049655,345.30330561044775,0.8599258209806111,27.06564547615183,0.3884347441976611,0.533504624360826,35.01999465206022,359.0670925934352,20.368065482437004,89.3113103692073,0.6101225613821939,70.93480997963013,0,High
P0653,30,Female,Pro,Right,Backhand,5,Non-Coated,132.24329636197635,0.6865398732272259,Dry,23.52126140029369,41.23855878165742,276.1247676277769,32.60285157512353,227.21495550129913,0.6508586179560474,19.541892259363216,0.402616096301312,0.3868453768917168,47.631119101633125,252.3814228443945,11.677100258693567,128.59638151938827,0.2770067860618497,64.08354689816007,1,High
P0654,33,Male,Intermediate,Left,Serve,4,Coated,116.61484301294759,0.7828837811764455,High,33.1639744121217,76.41496578159047,209.00817605940404,9.368916516143525,241.34293425621377,0.7822256936024901,25.717815651641015,0.2677652155527754,0.5185295631563633,33.12449804675488,379.4974506298894,14.924727374775893,133.25564906514032,0.4883367950759687,60.12858836067147,0,Low
P0655,30,Male,Beginner,Left,Serve,1,Non-Coated,52.38959924526299,0.815536389486428,High,22.599387296892427,88.24330058005225,203.70564639323777,30.08915645656461,321.39410427819877,0.6056284907014778,16.48984506541814,0.4714745687709676,0.4300728141231053,43.57219375099541,376.0133710894398,10.081029439284817,100.80743990638469,0.4758693103326411,89.721162871822,0,High
P0656,31,Male,Beginner,Left,Serve,5,Non-Coated,94.39096591513083,0.5719942578171604,Dry,20.301839477727743,63.51175617679969,263.2044477928148,22.952448752971392,228.475979613119,0.8197591507738579,28.40023582443547,0.36322403272580794,0.4013912143855431,32.6162219421823,382.07032908274357,13.14268388531991,185.9975046055936,0.6483671357589691,83.97302576342223,1,Medium
P0657,20,Male,Beginner,Right,Serve,4,Coated,91.35963490098223,0.8186447457692295,Moderate,26.713456540865906,56.98843188941321,185.2958698267898,24.50250055900563,260.1631675560921,0.7293223220606655,17.99621111038399,0.4953033647114396,0.5139687897130427,36.98405175044536,381.81180956657806,17.460961407395253,115.0924365288728,0.631455091877879,62.39652272369432,0,Medium
P0658,23,Male,Beginner,Left,Backhand,3,Non-Coated,55.67805734323494,0.8068791754730699,High,34.79244665912383,65.96297132068892,235.58872167028323,34.64429018702346,329.7486827229947,0.8207616079778273,19.528943020879936,0.42410453373207824,0.45112001317270223,32.71106581279408,350.1273128921424,11.050267277418163,171.02964781858307,0.5580201846025663,93.59698899961609,0,Medium
P0659,35,Male,Pro,Left,Serve,4,Coated,127.9738971090329,0.7562233636827153,High,29.508087894597146,76.42186028423296,180.17333590983856,23.73149068418121,295.59084143025103,0.6314632314556404,29.373178220046327,0.5740682313817889,0.23086416679385222,33.01454998089237,377.1146365657033,13.254174314701213,89.1523661200788,0.28742401647894567,79.08738304948142,0,Medium
P0660,36,Female,Intermediate,Left,Forehand,2,Non-Coated,80.33413685996197,0.668446620025347,Moderate,25.310445818928866,40.03452372410246,246.52728343757687,29.519755610184614,245.31208992295169,0.6932168460923445,17.328203884229943,0.3388864361035867,0.3258038486072773,39.57000371170466,359.54953791098325,20.562745851408224,83.61062556614212,0.6033720915212283,78.45262832802177,0,High
P0661,22,Male,Intermediate,Right,Backhand,1,Non-Coated,123.81315526764338,0.6076807515395398,High,20.253020172017877,84.36058613659267,235.4498001277948,12.145330674433811,296.60745822886673,0.6386073775405192,18.816146392229328,0.28599977940363847,0.4488370819032918,25.849775512021964,295.0181301940306,18.30202417590138,199.45827795563005,0.5071249681074168,87.38212702819011,0,High
P0662,32,Female,Pro,Left,Backhand,1,Non-Coated,61.12688765904337,0.5859285392143522,Moderate,27.274226596133403,84.31814298391609,289.8579128016807,29.85081898696508,321.89367133062507,0.8261247722718775,23.702689472941955,0.551479880387206,0.5615203661784025,46.15990777437527,363.26908639232033,10.843465032500795,94.76219326824918,0.6082977750497882,85.38644841474415,0,High
P0663,19,Female,Beginner,Right,Forehand,2,Non-Coated,74.65808077752155,0.5504142928014988,Moderate,23.096990032076455,67.06489668043544,266.43262833412984,28.548968495052492,260.5833923896781,0.6379937235572337,29.710409987704242,0.39206360144009145,0.5732003343923185,44.539713938909955,342.3364626028235,21.908557739858512,171.90307859302249,0.6691785139248483,69.54903140056366,1,High
P0664,27,Male,Intermediate,Right,Forehand,5,Non-Coated,50.46880424729325,0.6222610614922326,Moderate,29.71631128169969,46.1189383087804,195.12074062547296,34.138971980927494,285.751202671422,0.8159857740367454,25.37129211848883,0.4818017875179494,0.5355646489396164,39.01257037196275,254.12349072450468,21.341699118306316,152.54201378314735,0.42504429710026204,85.78844034752287,0,High
P0665,35,Female,Intermediate,Right,Serve,2,Coated,55.7827196720169,0.6939679395174906,High,28.74512740596952,73.59028973068106,222.54479517023367,33.26418714417166,348.1891527278091,0.6471416648439919,16.71285112515121,0.6705343679505674,0.30172501582461664,39.7370476943318,367.95393506300275,11.700278336258952,134.3543433201527,0.5722530957777707,94.3278899869742,1,High
P0666,30,Female,Pro,Left,Forehand,1,Non-Coated,137.15018393880064,0.6352755159900295,Moderate,23.978206630807776,46.89228314816567,291.78957236145743,13.777636728807948,344.68442645809955,0.9301741119541522,26.221757284505074,0.44204684748909306,0.38935274993887725,26.529632337198755,380.6252603028705,21.06242129049808,84.43048251940309,0.6864765549396713,75.67025769825176,0,High
P0667,22,Male,Beginner,Left,Backhand,3,Coated,52.00239086041353,0.6581426687617535,High,21.033241013280076,65.37735757163404,267.04009767289074,20.55319449013686,276.3555967905917,0.7457332370916684,21.39323196804494,0.27619606462333834,0.3733561578688409,43.301059026907154,327.62088696637124,16.5993250446728,119.43544381699203,0.306825799462008,71.59086079336402,0,Medium
P0668,18,Male,Intermediate,Right,Backhand,5,Non-Coated,50.530432801453756,0.6866583453763466,Dry,31.325287970605018,44.68149859905585,251.3130137983547,32.610045810667046,214.42118847661996,0.644306527851628,29.884934112908443,0.4133517565952336,0.37547411996581426,47.304381343132846,323.0540109379487,21.152572420987802,188.01087375707914,0.623499537701785,62.40400708556622,0,High
P0669,39,Male,Beginner,Left,Backhand,4,Coated,143.4415041920326,0.6578918079629009,Moderate,28.781961418894134,69.45326691487506,247.0885908944282,25.300656882106402,305.10231332202557,0.614633657638907,24.430755901964964,0.4392654879161474,0.21991383313643184,41.80594430596392,314.090549389382,21.616609231839888,188.61830747919134,0.2709668241866114,84.2048979736875,0,High
P0670,18,Female,Intermediate,Left,Serve,3,Non-Coated,111.04938056268443,0.8036173635305558,High,32.63189374262943,55.90346625589937,227.7718159684653,20.519910645367496,240.29311806202975,0.7152978938483174,22.979338426389635,0.5829892054389665,0.26945521413577894,15.32091616577544,357.8252203002507,18.322762827844763,151.9638296231143,0.2085655438455956,90.21485768276975,0,High
P0671,35,Female,Pro,Right,Serve,5,Non-Coated,51.10075819098614,0.7221043762077395,Moderate,23.897000234550745,81.54957073687514,250.2241755202773,10.94134656322243,300.4212392213289,0.9119852484990147,23.358977345667704,0.29759412774831856,0.2613040940571163,41.464876868614354,282.31804950264416,13.495572852343226,148.96098626286891,0.6235137051215232,98.70554116919942,0,Low
P0672,32,Male,Beginner,Right,Forehand,1,Non-Coated,146.88884129726566,0.5567645017132143,High,29.79293097170618,79.99730631042074,272.5997297841109,17.4974543153782,252.7633397327295,0.6503353066792474,24.62342716184363,0.37345088367166945,0.4469074252948112,28.582859751894794,366.0901639755765,21.09588968940968,131.0717953108017,0.6799376757804364,84.47833578848459,1,High
P0673,34,Male,Pro,Left,Serve,1,Non-Coated,56.18100115536268,0.6293338809768062,High,21.780207507930275,89.92369377372205,195.3045211627641,25.961478627146636,307.8137657722947,0.8767912236382591,25.97743916518596,0.22501415978217615,0.3647193454345904,34.34798039616362,293.85148874291554,16.881741269149543,173.06779643891963,0.21610562120865723,77.91640478909802,0,Medium
P0674,28,Female,Intermediate,Right,Serve,3,Non-Coated,124.29802978139708,0.7983803856220858,Dry,24.377148618752656,52.875158735218236,296.379676757775,28.97669101266342,255.09838374257959,0.7460801399902897,16.17482752839083,0.5509889657041026,0.3297552010748434,49.64639832604897,289.22458278670484,14.098497860861217,185.9533688851675,0.622211274739569,97.40682952921983,0,High
P0675,38,Female,Pro,Left,Backhand,5,Coated,43.83364978035451,0.6553256831503751,Moderate,29.84808667816054,43.09005463897902,208.72378429067695,20.07350667824982,341.17929160693296,0.8810247477585571,16.96004279714365,0.5719661719498264,0.37756203615945805,24.374192378429598,371.37691414656695,15.520455359411006,167.30090921296852,0.5496968800135482,67.15260620291394,1,Medium
